[16-Sep-2020 06:09:36 UTC] PHP Notice:  Undefined variable: image in /var/www/html/wp-content/themes/wptemplate/template-parts/content/content.php on line 7
[17-Sep-2020 04:15:41 UTC] PHP Warning:  fread() expects parameter 1 to be resource, bool given in /var/www/html/wp-includes/functions.php on line 6026
[17-Sep-2020 04:15:41 UTC] PHP Warning:  fclose() expects parameter 1 to be resource, bool given in /var/www/html/wp-includes/functions.php on line 6029
[17-Sep-2020 04:15:42 UTC] PHP Warning:  fopen(/var/www/html/wp-content/plugins/woocommerce/woocommerce.php): failed to open stream: No such file or directory in /var/www/html/wp-includes/functions.php on line 6023
[17-Sep-2020 04:15:42 UTC] PHP Warning:  fread() expects parameter 1 to be resource, bool given in /var/www/html/wp-includes/functions.php on line 6026
[17-Sep-2020 04:15:42 UTC] PHP Warning:  fclose() expects parameter 1 to be resource, bool given in /var/www/html/wp-includes/functions.php on line 6029
[17-Sep-2020 04:15:42 UTC] PHP Warning:  Use of undefined constant WC_VERSION - assumed 'WC_VERSION' (this will throw an Error in a future version of PHP) in /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/class-wcs-dependent-hook-manager.php on line 51
[17-Sep-2020 04:15:42 UTC] PHP Fatal error:  Uncaught Error: Class 'WC_Query' not found in /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/class-wcs-query.php:8
Stack trace:
#0 /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/class-wcs-autoloader.php(77): require_once()
#1 [internal function]: WCS_Autoloader->autoload('wcs_query')
#2 /var/www/html/wp-content/plugins/woocommerce-subscriptions/woocommerce-subscriptions.php(796): spl_autoload_call('WCS_Query')
#3 /var/www/html/wp-includes/class-wp-hook.php(287): WC_Subscriptions::load_dependant_classes('')
#4 /var/www/html/wp-includes/class-wp-hook.php(311): WP_Hook->apply_filters(NULL, Array)
#5 /var/www/html/wp-includes/plugin.php(478): WP_Hook->do_action(Array)
#6 /var/www/html/wp-settings.php(409): do_action('plugins_loaded')
#7 /var/www/html/wp-config.php(107): require_once('/var/www/html/w...')
#8 /var/www/html/wp-load.php(37): require_once('/var/www/html/w...')
#9 /var/www/html/wp-admin/admin-ajax.php(22): require_once('/var/www/html/w...')
#10 {main}
  thrown in /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/class-wcs-query.php on line 8
[17-Sep-2020 04:15:42 UTC] PHP Notice:  Undefined property: wpdb::$actionscheduler_actions in /var/www/html/wp-includes/wp-db.php on line 648
[17-Sep-2020 04:15:42 UTC] WordPress database error Table 'wordpress.a' doesn't exist for query SELECT a.action_id FROM  a WHERE a.hook='action_scheduler/migration_hook' AND a.status='in-progress' ORDER BY scheduled_date_gmt DESC LIMIT 1 made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->is_migration_scheduled, as_next_scheduled_action, ActionScheduler_HybridStore->find_action, ActionScheduler_DBStore->find_action
[17-Sep-2020 04:15:42 UTC] WordPress database error Table 'wordpress.a' doesn't exist for query SELECT a.action_id FROM  a WHERE a.hook='action_scheduler/migration_hook' AND a.status='pending' ORDER BY scheduled_date_gmt ASC LIMIT 1 made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->is_migration_scheduled, as_next_scheduled_action, ActionScheduler_HybridStore->find_action, ActionScheduler_DBStore->find_action
[17-Sep-2020 04:15:42 UTC] WordPress database error Table 'wordpress.a' doesn't exist for query SELECT a.action_id FROM  a WHERE a.hook='action_scheduler/migration_hook' AND a.status='in-progress' ORDER BY scheduled_date_gmt DESC LIMIT 1 made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->schedule_migration, as_next_scheduled_action, ActionScheduler_HybridStore->find_action, ActionScheduler_DBStore->find_action
[17-Sep-2020 04:15:42 UTC] WordPress database error Table 'wordpress.a' doesn't exist for query SELECT a.action_id FROM  a WHERE a.hook='action_scheduler/migration_hook' AND a.status='pending' ORDER BY scheduled_date_gmt ASC LIMIT 1 made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->schedule_migration, as_next_scheduled_action, ActionScheduler_HybridStore->find_action, ActionScheduler_DBStore->find_action
[17-Sep-2020 04:15:42 UTC] PHP Notice:  Undefined property: wpdb::$actionscheduler_groups in /var/www/html/wp-includes/wp-db.php on line 648
[17-Sep-2020 04:15:42 UTC] WordPress database error You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'WHERE slug='action-scheduler-migration'' at line 1 for query SELECT group_id FROM  WHERE slug='action-scheduler-migration' made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->schedule_migration, as_schedule_single_action, ActionScheduler_ActionFactory->single, ActionScheduler_ActionFactory->store, ActionScheduler_HybridStore->save_action, ActionScheduler_DBStoreMigrator->save_action, ActionScheduler_DBStore->save_action, ActionScheduler_DBStore->get_group_id
[17-Sep-2020 04:15:42 UTC] WordPress database error Incorrect table name '' for query SHOW FULL COLUMNS FROM `` made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->schedule_migration, as_schedule_single_action, ActionScheduler_ActionFactory->single, ActionScheduler_ActionFactory->store, ActionScheduler_HybridStore->save_action, ActionScheduler_DBStoreMigrator->save_action, ActionScheduler_DBStore->save_action, ActionScheduler_DBStore->get_group_id, ActionScheduler_DBStore->create_group
[17-Sep-2020 04:15:42 UTC] PHP Notice:  Undefined property: wpdb::$actionscheduler_actions in /var/www/html/wp-includes/wp-db.php on line 648
[17-Sep-2020 04:15:42 UTC] WordPress database error Incorrect table name '' for query SHOW FULL COLUMNS FROM `` made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->schedule_migration, as_schedule_single_action, ActionScheduler_ActionFactory->single, ActionScheduler_ActionFactory->store, ActionScheduler_HybridStore->save_action, ActionScheduler_DBStoreMigrator->save_action, ActionScheduler_DBStore->save_action
[17-Sep-2020 04:15:42 UTC] PHP Fatal error:  Uncaught RuntimeException: Error saving action: Error saving action: Incorrect table name '' in /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/libraries/action-scheduler/classes/migration/ActionScheduler_DBStoreMigrator.php:44
Stack trace:
#0 /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/libraries/action-scheduler/classes/data-stores/ActionScheduler_HybridStore.php(225): ActionScheduler_DBStoreMigrator->save_action(Object(ActionScheduler_Action), NULL)
#1 /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/libraries/action-scheduler/classes/ActionScheduler_ActionFactory.php(177): ActionScheduler_HybridStore->save_action(Object(ActionScheduler_Action))
#2 /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/libraries/action-scheduler/classes/ActionScheduler_ActionFactory.php(84): ActionScheduler_ActionFactory->store(Object(ActionScheduler_Action))
#3 /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/libraries/action-sch in /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/libraries/action-scheduler/classes/migration/ActionScheduler_DBStoreMigrator.php on line 44
[17-Sep-2020 04:15:59 UTC] PHP Warning:  fopen(/var/www/html/wp-content/plugins/woocommerce/woocommerce.php): failed to open stream: No such file or directory in /var/www/html/wp-includes/functions.php on line 6023
[17-Sep-2020 04:15:59 UTC] PHP Warning:  fread() expects parameter 1 to be resource, bool given in /var/www/html/wp-includes/functions.php on line 6026
[17-Sep-2020 04:15:59 UTC] PHP Warning:  fclose() expects parameter 1 to be resource, bool given in /var/www/html/wp-includes/functions.php on line 6029
[17-Sep-2020 04:15:59 UTC] PHP Warning:  fopen(/var/www/html/wp-content/plugins/woocommerce/woocommerce.php): failed to open stream: No such file or directory in /var/www/html/wp-includes/functions.php on line 6023
[17-Sep-2020 04:15:59 UTC] PHP Warning:  fread() expects parameter 1 to be resource, bool given in /var/www/html/wp-includes/functions.php on line 6026
[17-Sep-2020 04:15:59 UTC] PHP Warning:  fclose() expects parameter 1 to be resource, bool given in /var/www/html/wp-includes/functions.php on line 6029
[17-Sep-2020 04:15:59 UTC] PHP Warning:  Use of undefined constant WC_VERSION - assumed 'WC_VERSION' (this will throw an Error in a future version of PHP) in /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/class-wcs-dependent-hook-manager.php on line 51
[17-Sep-2020 04:15:59 UTC] PHP Fatal error:  Uncaught Error: Class 'WC_Query' not found in /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/class-wcs-query.php:8
Stack trace:
#0 /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/class-wcs-autoloader.php(77): require_once()
#1 [internal function]: WCS_Autoloader->autoload('wcs_query')
#2 /var/www/html/wp-content/plugins/woocommerce-subscriptions/woocommerce-subscriptions.php(796): spl_autoload_call('WCS_Query')
#3 /var/www/html/wp-includes/class-wp-hook.php(287): WC_Subscriptions::load_dependant_classes('')
#4 /var/www/html/wp-includes/class-wp-hook.php(311): WP_Hook->apply_filters(NULL, Array)
#5 /var/www/html/wp-includes/plugin.php(478): WP_Hook->do_action(Array)
#6 /var/www/html/wp-settings.php(409): do_action('plugins_loaded')
#7 /var/www/html/wp-config.php(107): require_once('/var/www/html/w...')
#8 /var/www/html/wp-load.php(37): require_once('/var/www/html/w...')
#9 /var/www/html/wp-admin/admin-ajax.php(22): require_once('/var/www/html/w...')
#10 {main}
  thrown in /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/class-wcs-query.php on line 8
[17-Sep-2020 04:15:59 UTC] PHP Notice:  Undefined property: wpdb::$actionscheduler_actions in /var/www/html/wp-includes/wp-db.php on line 648
[17-Sep-2020 04:15:59 UTC] WordPress database error Table 'wordpress.a' doesn't exist for query SELECT a.action_id FROM  a WHERE a.hook='action_scheduler/migration_hook' AND a.status='in-progress' ORDER BY scheduled_date_gmt DESC LIMIT 1 made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->is_migration_scheduled, as_next_scheduled_action, ActionScheduler_HybridStore->find_action, ActionScheduler_DBStore->find_action
[17-Sep-2020 04:15:59 UTC] WordPress database error Table 'wordpress.a' doesn't exist for query SELECT a.action_id FROM  a WHERE a.hook='action_scheduler/migration_hook' AND a.status='pending' ORDER BY scheduled_date_gmt ASC LIMIT 1 made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->is_migration_scheduled, as_next_scheduled_action, ActionScheduler_HybridStore->find_action, ActionScheduler_DBStore->find_action
[17-Sep-2020 04:15:59 UTC] WordPress database error Table 'wordpress.a' doesn't exist for query SELECT a.action_id FROM  a WHERE a.hook='action_scheduler/migration_hook' AND a.status='in-progress' ORDER BY scheduled_date_gmt DESC LIMIT 1 made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->schedule_migration, as_next_scheduled_action, ActionScheduler_HybridStore->find_action, ActionScheduler_DBStore->find_action
[17-Sep-2020 04:15:59 UTC] WordPress database error Table 'wordpress.a' doesn't exist for query SELECT a.action_id FROM  a WHERE a.hook='action_scheduler/migration_hook' AND a.status='pending' ORDER BY scheduled_date_gmt ASC LIMIT 1 made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->schedule_migration, as_next_scheduled_action, ActionScheduler_HybridStore->find_action, ActionScheduler_DBStore->find_action
[17-Sep-2020 04:15:59 UTC] PHP Notice:  Undefined property: wpdb::$actionscheduler_groups in /var/www/html/wp-includes/wp-db.php on line 648
[17-Sep-2020 04:15:59 UTC] WordPress database error You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'WHERE slug='action-scheduler-migration'' at line 1 for query SELECT group_id FROM  WHERE slug='action-scheduler-migration' made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->schedule_migration, as_schedule_single_action, ActionScheduler_ActionFactory->single, ActionScheduler_ActionFactory->store, ActionScheduler_HybridStore->save_action, ActionScheduler_DBStoreMigrator->save_action, ActionScheduler_DBStore->save_action, ActionScheduler_DBStore->get_group_id
[17-Sep-2020 04:15:59 UTC] WordPress database error Incorrect table name '' for query SHOW FULL COLUMNS FROM `` made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->schedule_migration, as_schedule_single_action, ActionScheduler_ActionFactory->single, ActionScheduler_ActionFactory->store, ActionScheduler_HybridStore->save_action, ActionScheduler_DBStoreMigrator->save_action, ActionScheduler_DBStore->save_action, ActionScheduler_DBStore->get_group_id, ActionScheduler_DBStore->create_group
[17-Sep-2020 04:15:59 UTC] PHP Notice:  Undefined property: wpdb::$actionscheduler_actions in /var/www/html/wp-includes/wp-db.php on line 648
[17-Sep-2020 04:15:59 UTC] WordPress database error Incorrect table name '' for query SHOW FULL COLUMNS FROM `` made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->schedule_migration, as_schedule_single_action, ActionScheduler_ActionFactory->single, ActionScheduler_ActionFactory->store, ActionScheduler_HybridStore->save_action, ActionScheduler_DBStoreMigrator->save_action, ActionScheduler_DBStore->save_action
[17-Sep-2020 04:15:59 UTC] PHP Fatal error:  Uncaught RuntimeException: Error saving action: Error saving action: Incorrect table name '' in /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/libraries/action-scheduler/classes/migration/ActionScheduler_DBStoreMigrator.php:44
Stack trace:
#0 /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/libraries/action-scheduler/classes/data-stores/ActionScheduler_HybridStore.php(225): ActionScheduler_DBStoreMigrator->save_action(Object(ActionScheduler_Action), NULL)
#1 /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/libraries/action-scheduler/classes/ActionScheduler_ActionFactory.php(177): ActionScheduler_HybridStore->save_action(Object(ActionScheduler_Action))
#2 /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/libraries/action-scheduler/classes/ActionScheduler_ActionFactory.php(84): ActionScheduler_ActionFactory->store(Object(ActionScheduler_Action))
#3 /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/libraries/action-sch in /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/libraries/action-scheduler/classes/migration/ActionScheduler_DBStoreMigrator.php on line 44
[17-Sep-2020 04:16:21 UTC] PHP Warning:  fopen(/var/www/html/wp-content/plugins/woocommerce/woocommerce.php): failed to open stream: No such file or directory in /var/www/html/wp-includes/functions.php on line 6023
[17-Sep-2020 04:16:21 UTC] PHP Warning:  fread() expects parameter 1 to be resource, bool given in /var/www/html/wp-includes/functions.php on line 6026
[17-Sep-2020 04:16:21 UTC] PHP Warning:  fclose() expects parameter 1 to be resource, bool given in /var/www/html/wp-includes/functions.php on line 6029
[17-Sep-2020 04:16:21 UTC] PHP Warning:  fopen(/var/www/html/wp-content/plugins/woocommerce/woocommerce.php): failed to open stream: No such file or directory in /var/www/html/wp-includes/functions.php on line 6023
[17-Sep-2020 04:16:21 UTC] PHP Warning:  fread() expects parameter 1 to be resource, bool given in /var/www/html/wp-includes/functions.php on line 6026
[17-Sep-2020 04:16:21 UTC] PHP Warning:  fclose() expects parameter 1 to be resource, bool given in /var/www/html/wp-includes/functions.php on line 6029
[17-Sep-2020 04:16:21 UTC] PHP Warning:  Use of undefined constant WC_VERSION - assumed 'WC_VERSION' (this will throw an Error in a future version of PHP) in /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/class-wcs-dependent-hook-manager.php on line 51
[17-Sep-2020 04:16:21 UTC] PHP Fatal error:  Uncaught Error: Class 'WC_Query' not found in /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/class-wcs-query.php:8
Stack trace:
#0 /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/class-wcs-autoloader.php(77): require_once()
#1 [internal function]: WCS_Autoloader->autoload('wcs_query')
#2 /var/www/html/wp-content/plugins/woocommerce-subscriptions/woocommerce-subscriptions.php(796): spl_autoload_call('WCS_Query')
#3 /var/www/html/wp-includes/class-wp-hook.php(287): WC_Subscriptions::load_dependant_classes('')
#4 /var/www/html/wp-includes/class-wp-hook.php(311): WP_Hook->apply_filters(NULL, Array)
#5 /var/www/html/wp-includes/plugin.php(478): WP_Hook->do_action(Array)
#6 /var/www/html/wp-settings.php(409): do_action('plugins_loaded')
#7 /var/www/html/wp-config.php(107): require_once('/var/www/html/w...')
#8 /var/www/html/wp-load.php(37): require_once('/var/www/html/w...')
#9 /var/www/html/wp-admin/admin-ajax.php(22): require_once('/var/www/html/w...')
#10 {main}
  thrown in /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/class-wcs-query.php on line 8
[17-Sep-2020 04:16:21 UTC] PHP Notice:  Undefined property: wpdb::$actionscheduler_actions in /var/www/html/wp-includes/wp-db.php on line 648
[17-Sep-2020 04:16:21 UTC] WordPress database error Table 'wordpress.a' doesn't exist for query SELECT a.action_id FROM  a WHERE a.hook='action_scheduler/migration_hook' AND a.status='in-progress' ORDER BY scheduled_date_gmt DESC LIMIT 1 made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->is_migration_scheduled, as_next_scheduled_action, ActionScheduler_HybridStore->find_action, ActionScheduler_DBStore->find_action
[17-Sep-2020 04:16:21 UTC] WordPress database error Table 'wordpress.a' doesn't exist for query SELECT a.action_id FROM  a WHERE a.hook='action_scheduler/migration_hook' AND a.status='pending' ORDER BY scheduled_date_gmt ASC LIMIT 1 made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->is_migration_scheduled, as_next_scheduled_action, ActionScheduler_HybridStore->find_action, ActionScheduler_DBStore->find_action
[17-Sep-2020 04:16:21 UTC] WordPress database error Table 'wordpress.a' doesn't exist for query SELECT a.action_id FROM  a WHERE a.hook='action_scheduler/migration_hook' AND a.status='in-progress' ORDER BY scheduled_date_gmt DESC LIMIT 1 made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->schedule_migration, as_next_scheduled_action, ActionScheduler_HybridStore->find_action, ActionScheduler_DBStore->find_action
[17-Sep-2020 04:16:21 UTC] WordPress database error Table 'wordpress.a' doesn't exist for query SELECT a.action_id FROM  a WHERE a.hook='action_scheduler/migration_hook' AND a.status='pending' ORDER BY scheduled_date_gmt ASC LIMIT 1 made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->schedule_migration, as_next_scheduled_action, ActionScheduler_HybridStore->find_action, ActionScheduler_DBStore->find_action
[17-Sep-2020 04:16:21 UTC] PHP Notice:  Undefined property: wpdb::$actionscheduler_groups in /var/www/html/wp-includes/wp-db.php on line 648
[17-Sep-2020 04:16:21 UTC] WordPress database error You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'WHERE slug='action-scheduler-migration'' at line 1 for query SELECT group_id FROM  WHERE slug='action-scheduler-migration' made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->schedule_migration, as_schedule_single_action, ActionScheduler_ActionFactory->single, ActionScheduler_ActionFactory->store, ActionScheduler_HybridStore->save_action, ActionScheduler_DBStoreMigrator->save_action, ActionScheduler_DBStore->save_action, ActionScheduler_DBStore->get_group_id
[17-Sep-2020 04:16:21 UTC] WordPress database error Incorrect table name '' for query SHOW FULL COLUMNS FROM `` made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->schedule_migration, as_schedule_single_action, ActionScheduler_ActionFactory->single, ActionScheduler_ActionFactory->store, ActionScheduler_HybridStore->save_action, ActionScheduler_DBStoreMigrator->save_action, ActionScheduler_DBStore->save_action, ActionScheduler_DBStore->get_group_id, ActionScheduler_DBStore->create_group
[17-Sep-2020 04:16:21 UTC] PHP Notice:  Undefined property: wpdb::$actionscheduler_actions in /var/www/html/wp-includes/wp-db.php on line 648
[17-Sep-2020 04:16:21 UTC] WordPress database error Incorrect table name '' for query SHOW FULL COLUMNS FROM `` made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->schedule_migration, as_schedule_single_action, ActionScheduler_ActionFactory->single, ActionScheduler_ActionFactory->store, ActionScheduler_HybridStore->save_action, ActionScheduler_DBStoreMigrator->save_action, ActionScheduler_DBStore->save_action
[17-Sep-2020 04:16:21 UTC] PHP Fatal error:  Uncaught RuntimeException: Error saving action: Error saving action: Incorrect table name '' in /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/libraries/action-scheduler/classes/migration/ActionScheduler_DBStoreMigrator.php:44
Stack trace:
#0 /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/libraries/action-scheduler/classes/data-stores/ActionScheduler_HybridStore.php(225): ActionScheduler_DBStoreMigrator->save_action(Object(ActionScheduler_Action), NULL)
#1 /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/libraries/action-scheduler/classes/ActionScheduler_ActionFactory.php(177): ActionScheduler_HybridStore->save_action(Object(ActionScheduler_Action))
#2 /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/libraries/action-scheduler/classes/ActionScheduler_ActionFactory.php(84): ActionScheduler_ActionFactory->store(Object(ActionScheduler_Action))
#3 /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/libraries/action-sch in /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/libraries/action-scheduler/classes/migration/ActionScheduler_DBStoreMigrator.php on line 44
[17-Sep-2020 04:16:36 UTC] PHP Warning:  fopen(/var/www/html/wp-content/plugins/woocommerce/woocommerce.php): failed to open stream: No such file or directory in /var/www/html/wp-includes/functions.php on line 6023
[17-Sep-2020 04:16:36 UTC] PHP Warning:  fread() expects parameter 1 to be resource, bool given in /var/www/html/wp-includes/functions.php on line 6026
[17-Sep-2020 04:16:36 UTC] PHP Warning:  fclose() expects parameter 1 to be resource, bool given in /var/www/html/wp-includes/functions.php on line 6029
[17-Sep-2020 04:16:36 UTC] PHP Warning:  fopen(/var/www/html/wp-content/plugins/woocommerce/woocommerce.php): failed to open stream: No such file or directory in /var/www/html/wp-includes/functions.php on line 6023
[17-Sep-2020 04:16:36 UTC] PHP Warning:  fread() expects parameter 1 to be resource, bool given in /var/www/html/wp-includes/functions.php on line 6026
[17-Sep-2020 04:16:36 UTC] PHP Warning:  fclose() expects parameter 1 to be resource, bool given in /var/www/html/wp-includes/functions.php on line 6029
[17-Sep-2020 04:16:36 UTC] PHP Warning:  Use of undefined constant WC_VERSION - assumed 'WC_VERSION' (this will throw an Error in a future version of PHP) in /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/class-wcs-dependent-hook-manager.php on line 51
[17-Sep-2020 04:16:36 UTC] PHP Fatal error:  Uncaught Error: Class 'WC_Query' not found in /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/class-wcs-query.php:8
Stack trace:
#0 /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/class-wcs-autoloader.php(77): require_once()
#1 [internal function]: WCS_Autoloader->autoload('wcs_query')
#2 /var/www/html/wp-content/plugins/woocommerce-subscriptions/woocommerce-subscriptions.php(796): spl_autoload_call('WCS_Query')
#3 /var/www/html/wp-includes/class-wp-hook.php(287): WC_Subscriptions::load_dependant_classes('')
#4 /var/www/html/wp-includes/class-wp-hook.php(311): WP_Hook->apply_filters(NULL, Array)
#5 /var/www/html/wp-includes/plugin.php(478): WP_Hook->do_action(Array)
#6 /var/www/html/wp-settings.php(409): do_action('plugins_loaded')
#7 /var/www/html/wp-config.php(107): require_once('/var/www/html/w...')
#8 /var/www/html/wp-load.php(37): require_once('/var/www/html/w...')
#9 /var/www/html/wp-admin/admin.php(34): require_once('/var/www/html/w...')
#10 /var/www/html/wp-admi in /var/www/html/wp-content/plugins/woocommerce-subscriptions/includes/class-wcs-query.php on line 8
[17-Sep-2020 04:16:36 UTC] PHP Notice:  Undefined property: wpdb::$actionscheduler_actions in /var/www/html/wp-includes/wp-db.php on line 648
[17-Sep-2020 04:16:36 UTC] WordPress database error Table 'wordpress.a' doesn't exist for query SELECT a.action_id FROM  a WHERE a.hook='action_scheduler/migration_hook' AND a.status='in-progress' ORDER BY scheduled_date_gmt DESC LIMIT 1 made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->is_migration_scheduled, as_next_scheduled_action, ActionScheduler_HybridStore->find_action, ActionScheduler_DBStore->find_action
[17-Sep-2020 04:16:36 UTC] WordPress database error Table 'wordpress.a' doesn't exist for query SELECT a.action_id FROM  a WHERE a.hook='action_scheduler/migration_hook' AND a.status='pending' ORDER BY scheduled_date_gmt ASC LIMIT 1 made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->is_migration_scheduled, as_next_scheduled_action, ActionScheduler_HybridStore->find_action, ActionScheduler_DBStore->find_action
[17-Sep-2020 04:16:36 UTC] WordPress database error Table 'wordpress.a' doesn't exist for query SELECT a.action_id FROM  a WHERE a.hook='action_scheduler/migration_hook' AND a.status='in-progress' ORDER BY scheduled_date_gmt DESC LIMIT 1 made by shutdown_action_hook, do_action('shutdown'), WP_Hook->do_action, WP_Hook->apply_filters, Action_Scheduler\Migration\Controller->schedule_migration, Action_Scheduler\Migration\Scheduler->schedule_migration, as_next_scheduled_action, ActionScheduler_HybridStore->find_action, ActionScheduler_DBStore->find_action
